market,n_agents,pnl
ethereum,100,-3.492668919777394
ethereum,100,-3.3158484317163435
ethereum,100,0.3858695652173907
ethereum,100,9.687000000000012
ethereum,100,-32.657834303371146
ethereum,100,-46.50072533985974
ethereum,100,-1.3562968515742142
ethereum,100,-27.173913043478024
ethereum,100,-54.73605456650694
ethereum,100,15.717391304347814
ethereum,100,0.0
ethereum,100,-0.8106714461917903
ethereum,100,-0.24755974406413905
ethereum,100,-31.60790960451982
ethereum,100,1.9999999999999858
ethereum,100,-313.5352754185842
ethereum,100,1.738297872340425
ethereum,100,7.065407955596683
ethereum,100,1.1896551724137794
ethereum,100,-7.048482777302695
ethereum,100,-0.43282001227352396
ethereum,100,-0.7788868723532971
ethereum,100,0.7623889444769585
ethereum,100,-11.05868118572289
ethereum,100,772.1430804491974
ethereum,100,48.829843870943364
ethereum,100,-0.5709410615521833
ethereum,100,0.5990464488808236
ethereum,100,-0.344827586206895
ethereum,100,1.200000000000017
ethereum,100,-31.276467029642845
ethereum,100,1.8757470731991415
ethereum,100,24.0
ethereum,100,320.52040816326553
ethereum,100,5.1522727272727025
ethereum,100,0.2855172413793099
ethereum,100,0.05462794918330971
ethereum,100,4.736857200026684
ethereum,100,1.7074299130434785
ethereum,100,-18.426435756251976
ethereum,100,12.11572617946345
ethereum,100,-8.132644793103424
ethereum,100,627.7514458890801
ethereum,100,23.705883656374226
ethereum,100,0.6827586206896612
ethereum,100,-2.444963958698594
ethereum,100,0.8879298178723403
ethereum,100,6873.301056250522
ethereum,100,-0.2520931639443411
ethereum,100,41.3936170212765
ethereum,100,15.800000000000011
ethereum,100,4.173304805491995
ethereum,100,5.393921683226196
ethereum,100,-0.20508132543897517
ethereum,100,23.43349706146637
ethereum,100,-1.0750151240169359
ethereum,100,9.302454704851016
ethereum,100,0.4662059574900628
ethereum,100,-1.0344827586206975
ethereum,100,287.1386284125565
ethereum,100,1.4268848626534165
ethereum,100,6.554347826086953
ethereum,100,-2.323653962492429
ethereum,100,118.47826086956502
ethereum,100,-0.052362520588703276
ethereum,100,6.7582280390417395
ethereum,100,-0.19056261343012615
ethereum,100,75.16375996192073
ethereum,100,49.39498432601886
ethereum,100,3.19278445883441
ethereum,100,-4.629640308963701
ethereum,100,1.5
ethereum,100,3.965309898242367
ethereum,100,-0.5315604909409615
ethereum,100,8.50744680851065
ethereum,100,1.0099999999999998
ethereum,100,4.400000000000006
ethereum,100,-0.35517241379309894
ethereum,100,40.58297872340421
ethereum,100,-0.17543859649123306
ethereum,100,207.12695652173943
ethereum,100,10.24561403508767
ethereum,100,-0.4884482758620585
ethereum,100,1.860851063829788
ethereum,100,146.9202898550725
ethereum,100,0.044301578024549926
ethereum,100,1.328400000000002
ethereum,100,-0.3448275862068897
ethereum,100,-865.0937689050916
ethereum,100,-0.903312850516361
ethereum,100,18.063829787234056
ethereum,100,-0.344827586206895
ethereum,100,119.10431712299123
ethereum,100,6.0
ethereum,100,505.3266666666659
ethereum,100,12.024421831637355
ethereum,100,10.877659574468083
ethereum,100,1.1201160541586148
ethereum,100,7.749831053118456
ethereum,100,7.6000000000000085
ethereum,100,0.0756211654938106
ethereum,100,13.947826086956582
ethereum,100,6.120689655172782
ethereum,100,0.6892947970319003
ethereum,100,0.3339130434782618
ethereum,100,76.21304437061463
ethereum,100,0.8340517241379359
ethereum,100,-0.3508771929824519
ethereum,100,72.35659682120695
ethereum,100,14.723589269195202
ethereum,100,-1.4337725873905072
ethereum,100,1.9973535316481161
ethereum,100,0.14491228070175488
ethereum,100,-0.2916938898971573
ethereum,100,0.7339130434782604
ethereum,100,-216.8673290473398
ethereum,100,0.8500000000000014
ethereum,100,-1.3263157894736857
ethereum,100,0.10000000000000142
ethereum,100,8.711242589231688
ethereum,100,-5.385964912280684
ethereum,100,-7.673550254947713
ethereum,100,0.8500000000000014
ethereum,100,3.1927659574468166
ethereum,100,5.799999999999983
ethereum,100,33.0
ethereum,100,0.3000000000000007
ethereum,100,17.12300751879701
ethereum,100,5.686842105263153
ethereum,100,3.3829835082458786
ethereum,100,1.3000000000000007
ethereum,100,1.1332351526364466
ethereum,100,7.083333333333371
ethereum,100,-31.052631578947285
ethereum,100,2.0924645390070964
ethereum,100,2.6000000000000014
ethereum,100,-13.44827586206884
ethereum,100,2.6865348639455817
ethereum,100,145.77526918819422
ethereum,100,-1127.695508304707
ethereum,100,12.492500000000035
ethereum,100,-12.764354066985561
ethereum,100,-0.43859649122806843
ethereum,100,12.761904761904816
ethereum,100,-100.81807536081669
ethereum,100,22.448245614035272
ethereum,100,-4.785714285714334
ethereum,100,4.851823708206666
ethereum,100,-1.2857142857142776
ethereum,100,2.898022367703227
ethereum,100,25.42448979591842
ethereum,100,0.15789473684210442
ethereum,100,387.44680851064186
ethereum,100,-7.839080459770116
ethereum,100,30.891228070175316
ethereum,100,5.426086956521736
ethereum,100,0.7658802177858419
ethereum,100,0.8480555555555558
ethereum,100,551.289159355365
ethereum,100,0.39665678524374215
ethereum,100,54.214285714285666
ethereum,100,1.5141548463357068
ethereum,100,5.2209332038934235
ethereum,100,0.0
ethereum,100,-176.10405323653868
ethereum,100,2.6563539997534917
ethereum,100,0.125
ethereum,100,2.797959183673477
ethereum,100,12.465390281902728
ethereum,100,7.940424932995938
ethereum,100,0.7999999999999545
ethereum,100,2.589082125603852
ethereum,100,0.9027368421052593
ethereum,100,5.44258510638295
ethereum,100,-0.7142857142857082
ethereum,100,388.3948514533877
ethereum,100,9.976744186046517
ethereum,100,4.099999999999998
ethereum,100,5.091520633126052
ethereum,100,66.9839663767143
ethereum,100,4.542982456140351
ethereum,100,1.5017006802721085
ethereum,100,-7.508771929824547
ethereum,100,3.0346739759733623
ethereum,100,-17.54385964912285
ethereum,100,0.620000000000001
ethereum,100,34.568008695652225
ethereum,100,-1.4754098360655732
ethereum,100,28.12083333333328
ethereum,100,5.411330049261096
ethereum,100,-0.6486405669345778
ethereum,100,44.37990239574094
ethereum,100,0.9890237895238094
ethereum,100,2.188972431077673
ethereum,100,0.03349064625850495
ethereum,100,4.0
ethereum,100,6.984171502256615
ethereum,100,1.8499999999999943
ethereum,100,0.3200666666666656
ethereum,100,0.0
ethereum,100,4.5
ethereum,100,0.43482879612825087
ethereum,100,0.730159574468086
ethereum,100,1.0494698703279965
ethereum,100,0.9896551724137908
ethereum,100,4.497124276595741
ethereum,100,16.131368421052628
ethereum,100,-1.9689655172413723
ethereum,100,80.79979166666635
ethereum,100,-1.1657894736842138
ethereum,100,1.914073805202662
ethereum,100,-1.7857142857142776
ethereum,100,19.892199580597207
ethereum,100,54.727272727272066
ethereum,100,-3.892652748982073
ethereum,100,0.5
